0.1765990,-1.1030830,-0.9116690,0.6285050,-1.1369870,-1.1562910,-0.5606580,1.4034110,1.7903340,1.3504070,0.3074430,1.2371180,2.4088500,4.9185860,4.2320990,1.2880570,0.1984110,-0.5108130,-0.4429230,-0.0729610,-0.4476760,-0.6524790,-1.6619430,-1.6735580,-1.3259920,-0.4418200,-1.0970500,-1.2250000,0.1489440,0.0930830
2.4425560,-4.7042790,-1.5027290,-2.0497660,-0.9421360,-1.5221420,-2.1865360,-1.9657260,-1.5057790,-1.5515760,-2.9306030,-1.8541980,-1.1152880,-1.0984950,0.3806750,0.7199480,1.6868010,2.5438820,2.3830300,0.7602310,-2.7623520,-3.6545080,-4.1247930,-2.8390490,-1.0185870,-1.7682440,-2.1949370,1.5184240,2.5749670,2.6336520
-0.3248560,-1.3965920,-0.5364370,-0.9329730,-2.6942770,-3.0791580,-1.5085400,-3.7849570,-3.7110950,-2.7771940,-1.2784690,-1.0216580,-1.3008190,0.9935020,1.2380350,0.6473390,-3.0540930,0.0587210,0.8077030,0.4380970,1.4086150,1.3138420,-0.1252770,-2.4009050,-1.5908950,1.9470690,2.6027410,1.6898530,-2.4780790,-1.8175200
2.0101320,-0.4033220,0.5620300,0.9843890,-0.0213300,-0.1220400,0.8291090,-1.3554560,-2.0462530,-1.6386920,2.4074360,2.6324230,1.0674930,0.7081330,0.5819160,0.8447110,-0.0216800,-0.4081390,-0.1046760,0.2489980,1.6035140,1.8329290,1.5873520,2.0404140,1.5611630,0.6608690,-0.5942910,-1.0924180,-1.9862220,-1.9272750
-1.7405630,-1.4101020,-0.7688160,-0.4864130,-2.7503260,-0.1959790,1.2501880,0.7536940,1.3728700,-0.1717240,0.1568360,1.6475970,1.7644740,0.4461310,-1.8461030,0.0112220,0.2683480,0.4756270,-0.9168270,-1.7213760,-2.0082870,-1.9681880,-0.6815970,0.4055810,0.2106320,-0.3397570,-1.3160990,0.2608140,0.0223230,0.1369380
1.4851780,0.4201520,1.2907330,-0.9088460,-1.0772910,-1.4905040,-0.1171020,0.7927420,0.5767450,1.3552160,0.6175050,-1.2460970,-1.1578300,-0.4467050,-1.1217940,-1.7602750,-0.5936260,-0.3533660,-0.1438800,-1.3463670,-1.3774630,2.4769930,2.1870140,1.5018750,2.3494070,-0.0445070,-0.4933260,-0.4565760,0.1320940,0.5303950
4.1685610,0.8913930,1.8900970,1.2183620,-0.5259780,-0.3448920,1.7305880,0.5542100,-0.3917430,-0.1142450,1.4486940,2.3766410,2.3684400,1.5003630,1.7792140,2.0249900,3.6746210,4.7118580,5.3836240,0.9235440,0.7375440,1.9171850,2.6488800,1.5371490,-1.9707010,-3.3640290,-3.5391230,-2.7586280,0.8155400,0.2009070
0.8965190,0.6503790,-1.1716810,0.4599530,-2.3456680,0.7815380,0.7963630,0.5152760,-2.5273360,-3.0365870,-0.3265230,-1.6610800,-1.5009610,-3.8189950,-1.1245280,-1.4442640,-1.5616190,-1.9187560,-1.3274500,-0.8385070,0.3570720,0.8540690,1.7173150,4.3171530,5.2192050,3.4002720,-1.3823240,-0.4519000,-1.0039510,-0.7942460
3.4981520,0.7721270,-0.0731010,1.2026260,1.5685430,1.8784610,0.2402500,-0.2274050,-0.0937090,-0.4139550,-0.9833920,-1.0691330,0.1522430,0.5263660,0.7219690,1.1731000,0.8996430,-1.1304580,-1.9059810,-1.7622840,1.0119800,1.2612200,1.4848830,1.1408260,-0.2534580,0.7749600,0.5171680,0.2557910,1.1040550,1.0008650
-3.1267470,0.8766220,2.3400600,2.7771850,1.6501240,1.7250900,1.8653260,-0.9800320,-1.9106490,-1.1096810,0.0353100,1.8638160,0.4942730,1.5185400,-1.1775290,-1.0491720,-0.9538520,-0.1136980,-1.8559440,-1.1525070,-1.1288990,-1.1400750,-1.3515400,1.6206690,0.6627890,0.4334140,2.4826390,0.8218700,1.8633920,1.0365040
2.5946990,4.8277430,3.6463270,1.9449170,-4.4493900,-3.4502120,-1.6599290,-1.4509040,-1.5256710,-1.9059700,-1.5897260,-0.5133300,-1.2424430,-0.0382140,1.3363790,1.9784800,-0.2514080,-0.8154630,0.0061350,1.8852070,2.1767150,3.7474490,5.8914210,6.1754340,1.5023000,0.8948580,0.2656680,0.1779090,-0.8516470,-0.8301920
-0.2914720,0.4619170,1.4038370,3.6351100,0.1120290,-0.2707540,2.0967320,1.7956770,-2.4643990,0.6753880,0.1872750,1.1445800,2.5905730,2.9597660,0.9196260,2.3642670,2.4919480,0.0759700,-1.6649580,0.3659750,1.4769710,0.3506670,1.6215260,1.2410310,1.5394520,-1.6895090,-2.6399370,1.9153650,0.6137120,-1.7514050
